"","community","trait","pmid","category","mrbase_id","background","ncase","ncontrol","lor","se","z","pval","fdr"
"4118","19","Pancreatic cancer",19648918,"Cancer","822","clumped",13,98854,-0.0753445042000595,0.644955557949869,-0.116821234070078,0.907001716609141,0.998465784991928
"4119","30","Height",25282103,"Anthropometric","89","clumped",6,146517,0.0159781091025161,0.137409845756342,0.116280671261714,0.907430103786894,0.998465784991928
"4120","3","Internalizing problems",24839885,"Neurological","1029","clumped",28,146678,-0.0506639376191632,0.436494843822989,-0.116069956692796,0.907597098934789,0.998465784991928
"4121","72","Transferrin",25352340,"Metal","1052","clumped",6,129464,-0.0741149175559278,0.638832191220901,-0.116016253680459,0.907639660207211,0.998465784991928
"4122","1","Serum cystatin C (eGFRcys)",26831199,"Kidney","1106","clumped",29,135875,-0.0446601556365155,0.38552053465273,-0.115843779052508,0.907776353394167,0.998465784991928
"4123","53","Body fat",26833246,"Anthropometric","999","clumped",13,151992,-0.0698262861819219,0.602919182545583,-0.115813674872822,0.907800212466168,0.998465784991928
"4124","25","Fasting insulin",22581228,"Glycemic","775","clumped",13,148925,-0.070549648762236,0.60942342441975,-0.115764583268863,0.907839120202467,0.998465784991928
"4125","38","Age of smoking initiation",20418890,"Behavioural","964","clumped",7,145375,-0.103944145576189,0.898639600136383,-0.115668334180259,0.907915403423146,0.998465784991928
"4126","53","Digit symbol",21130836,"Neurological","1067","clumped",12,144321,-0.0790654958093588,0.683787354502735,-0.115628777409692,0.907946754801184,0.998465784991928
"4127","34","Mean cell haemoglobin concentration",23222517,"Haematological","272","clumped",12,148173,-0.0658613475543421,0.569852335744507,-0.115576164952092,0.90798845390385,0.998465784991928
"4128","53","2-choice reaction time",21130836,"Neurological","1064","clumped",12,144473,-0.0798955808784515,0.692440662610948,-0.115382566611836,0.908141896496159,0.998465784991928
"4129","31","Symbol search",21130836,"Neurological","1062","clumped",12,143174,-0.0788115738942849,0.683171372750363,-0.115361353004297,0.908158710231692,0.998465784991928
"4130","32","G speed factor",21130836,"Neurological","1061","clumped",9,144316,0.0845422925252005,0.734791331902129,0.115056191948194,0.908400582991734,0.998465784991928
"4131","15","LDL cholesterol",24097068,"Lipid","300","clumped",8,144335,-0.061772288949699,0.537978061653736,-0.114823063155795,0.908585368205526,0.998465784991928
"4132","10","Difference in height between childhood and adulthood",23449627,"Anthropometric","1037","clumped",8,142624,-0.0900409024698792,0.787938328008434,-0.114274048195451,0.909020554255381,0.998465784991928
"4133","20","Nucleus accumbens volume",25607358,"Neurological","1042","clumped",8,184918,0.0880895261410366,0.77290817111072,0.113971529133204,0.909260362813212,0.998465784991928
"4134","18","Pallidum volume",25607358,"Neurological","1046","clumped",15,184913,-0.0670066167554213,0.588557244896533,-0.113848937102458,0.909357544559209,0.998465784991928
"4135","31","Adiponectin",22479202,"Other","1","clumped",12,147782,-0.0688857753601827,0.608331374727009,-0.113237255584747,0.909842459921886,0.998465784991928
"4136","18","Father's age at death",27015805,"Aging","1092","clumped",15,197123,0.0568003069874375,0.503762129206787,0.112752237006926,0.9102269861216,0.998465784991928
"4137","29","Nucleus accumbens volume",25607358,"Neurological","1042","clumped",8,184918,0.0866962996586256,0.775186799662836,0.111839236292896,0.910950876601069,0.998465784991928
"4138","32","Obesity class 2",23563607,"Anthropometric","91","clumped",9,141927,-0.0782743442469696,0.700546715338649,-0.111733225683788,0.911034933987821,0.998465784991928
"4139","4","Transferrin",25352340,"Metal","1052","clumped",18,129464,0.0197562604142972,0.177209971501376,0.111485038042251,0.911231729548106,0.998465784991928
"4140","15","Urinary albumin-to-creatinine ratio",26631737,"Kidney","1107","clumped",7,135849,0.0881402448209151,0.790841955072738,0.111451149316943,0.911258601376107,0.998465784991928
"4141","38","Fasting insulin",22581228,"Glycemic","775","clumped",7,148925,0.0865038571715579,0.776532929794168,0.111397538793992,0.911301111673048,0.998465784991928
"4142","5","Gout",23263486,"Immune","1054","clumped",20,146320,0.044681256707497,0.40139068737577,0.111316126937613,0.911365667436061,0.998465784991928
"4143","33","Selenium",23720494,"Metal","1077","clumped",13,146337,0.0667247427717424,0.601263323095016,0.11097424407708,0.911636770804565,0.998465784991928
"4144","32","Autism",23453885,"Neurological","802","clumped",10,131802,-0.0763443847847096,0.688721404566917,-0.110849444025508,0.911735736254365,0.998465784991928
"4145","5","College completion",23722424,"Education","836","clumped",17,141060,0.0479010815298363,0.435548994850518,0.109978629490986,0.91242632328616,0.998465784991928
"4146","14","Gout",23263486,"Immune","1054","clumped",7,146320,0.0684425695492181,0.624889016495094,0.109527560482823,0.912784063157992,0.998465784991928
"4147","52","Transferrin",25352340,"Metal","1052","clumped",10,129464,0.0223343386098403,0.205304324924148,0.108786498375483,0.913371832992624,0.998465784991928
"4148","6","Thalamus volume",25607358,"Neurological","1048","clumped",58,184952,-0.0320348158448141,0.29492079782539,-0.108621759065566,0.913502501630529,0.998465784991928
"4149","52","Obesity class 2",23563607,"Anthropometric","91","clumped",10,141927,-0.0713011945242908,0.663991084585911,-0.107382758864536,0.914485331845608,0.998465784991928
"4150","26","Pallidum volume",25607358,"Neurological","1046","clumped",8,184913,-0.0865059392726391,0.807095891393357,-0.107181736637634,0.914644804009972,0.998465784991928
"4151","1","Corrected insulin response",24699409,"Glycemic","761","clumped",33,144674,-0.0421204446203575,0.393311011338487,-0.107091953711177,0.914716030466078,0.998465784991928
"4152","33","Major depressive disorder",22472876,"Neurological","805","clumped",10,131755,-0.0763445263918004,0.714038571258421,-0.106919331062538,0.914852977129619,0.998465784991928
"4153","4","Triglycerides",24097068,"Lipid","302","clumped",20,144358,-0.0245320676670228,0.230261760205228,-0.106539911990414,0.915153990402816,0.998465784991928
"4154","29","Crohn's disease",26192919,"Immune","30","clumped",9,192136,0.0398286881971679,0.374250654571094,0.106422494418382,0.91524714645769,0.998465784991928
"4155","52","Body fat",26833246,"Anthropometric","999","clumped",11,151992,0.0626704877988042,0.590234600108232,0.106178946112804,0.91544037507362,0.998465784991928
"4156","15","Parents' age at death",27015805,"Aging","1094","clumped",13,197123,-0.0657284449316525,0.619225080029037,-0.106146290018761,0.915466284448882,0.998465784991928
"4157","16","Fasting proinsulin",20081858,"Glycemic","769","clumped",7,146450,0.0543927243440034,0.512614827491901,0.106108371094402,0.915496369471278,0.998465784991928
"4158","5","Inflammatory bowel disease",26192919,"Immune","31","clumped",29,192139,-0.0246765199067156,0.233167431593048,-0.105831761057368,0.91571583661239,0.998465784991928
"4159","6","Microalbuminuria",26631737,"Kidney","1097","clumped",43,135700,-0.0370520720668479,0.350399636282463,-0.105742324563886,0.915786798433473,0.998465784991928
"4160","30","Obesity class 1",23563607,"Anthropometric","90","clumped",6,143771,-0.0873588152987412,0.827645365966245,-0.105551023289731,0.915938585334907,0.998465784991928
"4161","30","Selenium",23720494,"Metal","1077","clumped",6,146337,-0.101196203412744,0.961678141815657,-0.105228765230833,0.916194286075312,0.998465784991928
"4162","14","Myocardial infarction",26343387,"Cardiovascular","798","clumped",12,191222,0.0560848902533824,0.533172152436399,0.105190959424822,0.916224284257279,0.998465784991928
"4163","32","Obesity class 1",23563607,"Anthropometric","90","clumped",9,143771,-0.0682606015579933,0.650395856329676,-0.104952393059824,0.916413584842177,0.998465784991928
"4164","6","Lung cancer",24880342,"Cancer","966","clumped",60,185568,0.017456895731718,0.166873850539551,0.104611331705206,0.916684222646055,0.998465784991928
"4165","34","Neo-agreeableness",21173776,"Personality","113","clumped",11,139909,-0.0740930089200903,0.708652555764374,-0.104554775563,0.916729101810873,0.998465784991928
"4166","31","Transferrin Saturation",25352340,"Metal","1051","clumped",8,129334,0.0256481643582544,0.245505354039371,0.104470896199442,0.916795663341943,0.998465784991928
"4167","13","Difference in height between childhood and adulthood",23449627,"Anthropometric","1037","clumped",9,142624,0.0695465251540136,0.668855590348682,0.103978386601745,0.917186500578119,0.998465784991928
"4168","53","Red blood cell count",23222517,"Haematological","275","clumped",13,148176,0.0341860341215254,0.328850364487696,0.103956199576615,0.917204107845087,0.998465784991928
"4169","6","Total cholesterol",24097068,"Lipid","301","clumped",45,144562,-0.0143268174870095,0.139040248508186,-0.103040793156853,0.917930594987379,0.998465784991928
"4170","29","Inflammatory bowel disease",26192919,"Immune","31","clumped",9,192139,-0.0540291697042424,0.528237799609116,-0.102281907398946,0.918532915789143,0.998465784991928
"4171","12","Ferritin",25352340,"Metal","1050","clumped",10,126820,-0.065492435335129,0.642636257383329,-0.101912138605126,0.918826414917493,0.998465784991928
"4172","3","Neo-conscientiousness",21173776,"Personality","114","clumped",27,139946,-0.0442864481240818,0.435062756155298,-0.101793241314073,0.918920790434103,0.998465784991928
"4173","38","Pallidum volume",25607358,"Neurological","1046","clumped",8,184913,0.0774518634831377,0.768495418820018,0.100783767328191,0.919722113018344,0.998465784991928
"4174","9","Cigarettes smoked per day",20418890,"Behavioural","961","clumped",23,145459,0.0334234585951581,0.331762855379781,0.100745029327943,0.91975286495436,0.998465784991928
"4175","42","Mean cell volume",23222517,"Haematological","273","clumped",7,148209,0.0356372372772809,0.354128689494785,0.100633578511028,0.919841340205836,0.998465784991928
"4176","53","Packed cell volume",23222517,"Haematological","274","clumped",13,148194,0.0460396878103713,0.462073905990563,0.0996370650094912,0.920632466606512,0.998465784991928
"4177","8","Transferrin Saturation",25352340,"Metal","1051","clumped",11,129334,0.0223699682154357,0.224580010336763,0.0996080113358773,0.920655533335042,0.998465784991928
"4178","6","Pallidum volume",25607358,"Neurological","1046","clumped",58,184913,0.0285117648979259,0.28659165226622,0.0994856782201069,0.920752658610085,0.998465784991928
"4179","9","Lung adenocarcinoma",24880342,"Cancer","965","clumped",31,185561,-0.0382382683157257,0.384588289563484,-0.0994265019330854,0.920799641514273,0.998465784991928
"4180","34","Transferrin",25352340,"Metal","1052","clumped",11,129464,-0.0415573868238811,0.41955369307677,-0.0990514146571387,0.921097447789172,0.998465784991928
"4181","81","HbA1C",20858683,"Glycemic","758","clumped",7,147569,0.0574097046977678,0.581227414973556,0.098773222354592,0.921318329967832,0.998465784991928
"4182","6","Packed cell volume",23222517,"Haematological","274","clumped",47,148194,0.0241746987810299,0.245232816416522,0.098578563563735,0.921472890902121,0.998465784991928
"4183","6","Years of schooling",27225129,"Education","1001","clumped",61,191182,-0.0147421671550345,0.151366344144819,-0.0973939566177938,0.922413543834663,0.998465784991928
"4184","18","Leptin",26833098,"Other","1003","clumped",14,145692,-0.0580861011516693,0.596707794790198,-0.097344297592245,0.922452978625042,0.998465784991928
"4185","3","Amygdala volume",25607358,"Neurological","1043","clumped",36,184937,-0.0380729947586235,0.39232213288007,-0.0970452380015535,0.922690469235012,0.998465784991928
"4186","16","Amyotrophic lateral sclerosis",27455348,"Neurological","1086","clumped",10,194081,0.0641270074167846,0.661849385723105,0.0968906352413132,0.922813245810735,0.998465784991928
"4187","32","Caudate volume",25607358,"Neurological","1044","clumped",15,184937,-0.0554211766021473,0.575627757146167,-0.0962795416206353,0.923298559015268,0.998465784991928
"4188","31","Platelet count",22139419,"Haematological","1008","clumped",13,151872,0.0347726591801553,0.362972570275443,0.0957996885378087,0.923679664734,0.998465784991928
"4189","15","Migraine in bipolar disorder",25451450,"Neurological","1019","clumped",9,98939,0.0711627138337818,0.743866790581847,0.0956659374161855,0.923785894784756,0.998465784991928
"4190","52","Nucleus accumbens volume",25607358,"Neurological","1042","clumped",18,184918,0.0500993108856429,0.524491233274489,0.0955198251319936,0.923901944078038,0.998465784991928
"4191","22","Caudate volume",25607358,"Neurological","1044","clumped",40,184937,0.0322634377252115,0.338037633327683,0.095443330991305,0.923962699992011,0.998465784991928
"4192","81","Paget's disease",21623375,"Bone","975","clumped",6,145117,-0.0880095542159189,0.927100596781756,-0.0949298862727804,0.924370517895003,0.998465784991928
"4193","28","Years of schooling",27225129,"Education","1001","clumped",6,191182,0.0414966190150122,0.440292009517272,0.0942479493564018,0.924912196178354,0.998465784991928
"4194","18","Hip circumference",25673412,"Anthropometric","48","clumped",14,146503,0.0322966902475596,0.34667040340895,0.0931625253554188,0.92577444530324,0.998465784991928
"4195","11","Mean cell volume",23222517,"Haematological","273","clumped",9,148209,0.0313026400363749,0.3375749746004,0.0927279638350827,0.926119680789756,0.998465784991928
"4196","9","Transferrin Saturation",25352340,"Metal","1051","clumped",20,129334,0.0166372543394497,0.179444641596166,0.0927152473958583,0.92612978351873,0.998465784991928
"4197","42","Mean cell haemoglobin",23222517,"Haematological","271","clumped",7,148131,-0.0513158205560078,0.556514822594759,-0.0922092610521083,0.92653178013962,0.998465784991928
"4198","32","Femoral neck bone mineral density",26367794,"Bone","980","clumped",14,192491,0.0456679299292009,0.496228963214574,0.0920299565615108,0.926674238686788,0.998465784991928
"4199","2","Symbol search",21130836,"Neurological","1062","clumped",170,143174,0.0160518648709328,0.174572088226249,0.0919497786503495,0.926737941303106,0.998465784991928
"4200","34","Transferrin Saturation",25352340,"Metal","1051","clumped",11,129334,-0.0373610536536533,0.407291791202919,-0.0917304361654553,0.926912214769067,0.998465784991928
"4201","22","Difference in height between childhood and adulthood",23449627,"Anthropometric","1037","clumped",26,142624,0.0368407518493465,0.401837135951257,0.0916808043690002,0.926951649044492,0.998465784991928
"4202","38","Father's age at death",27015805,"Aging","1092","clumped",10,197123,-0.0616279116195268,0.675517279673132,-0.0912306960516943,0.9273092847267,0.998465784991928
"4203","9","HOMA-B",20081858,"Glycemic","770","clumped",24,145459,0.038041533425092,0.417314038102739,0.0911580487396078,0.927367008368812,0.998465784991928
"4204","19","4-choice reaction time",21130836,"Neurological","1068","clumped",15,144319,0.0529017270668652,0.58247596553875,0.0908221629675908,0.927633899327602,0.998465784991928
"4205","11","Symbol search",21130836,"Neurological","1062","clumped",9,143174,-0.0708432767201266,0.780829571988767,-0.0907282193983628,0.927708547262064,0.998465784991928
"4206","14","Years of schooling",27225129,"Education","1001","clumped",13,191182,0.032632110499691,0.361083504411526,0.0903727533964008,0.927991007716668,0.998465784991928
"4207","33","Body fat",26833246,"Anthropometric","999","clumped",13,151992,0.0491651794842943,0.545850349323256,0.0900708033717468,0.928230950425427,0.998465784991928
"4208","25","Chronotype",27494321,"Sleeping","1087","clumped",20,197549,-0.0374456291157007,0.41603847007923,-0.0900052081928133,0.928283076089879,0.998465784991928
"4209","31","Waist-to-hip ratio",25673412,"Anthropometric","72","clumped",12,146534,-0.0502928588929179,0.5609268272754,-0.08966028445672,0.928557177190603,0.998465784991928
"4210","38","Selenium",23720494,"Metal","1077","clumped",7,146337,-0.0784563998632633,0.87814688361483,-0.0893431398860097,0.928809210458407,0.998465784991928
"4211","17","Obesity class 3",23563607,"Anthropometric","92","clumped",10,138339,0.0590943718988527,0.661624346161246,0.0893171060613461,0.928829899731399,0.998465784991928
"4212","1","G speed factor",21130836,"Neurological","1061","clumped",34,144316,-0.0354191539001493,0.400145361625337,-0.0885157177788628,0.929466792391846,0.998465784991928
"4213","19","Subjective well being",27089181,"Neurological","1009","clumped",15,137559,0.044363342796983,0.502202207431906,0.0883376101109596,0.929608347238647,0.998465784991928
"4214","4","Amygdala volume",25607358,"Neurological","1043","clumped",30,184937,-0.0380642560922645,0.431135787655424,-0.0882883239623024,0.929647518844289,0.998465784991928
"4215","24","Top 1 % survival",27015805,"Aging","1091","clumped",6,197123,0.0767765480766795,0.870001858921797,0.0882487172749602,0.929678997538971,0.998465784991928
"4216","17","Obesity class 2",23563607,"Anthropometric","91","clumped",10,141927,-0.0574283664822718,0.656351223552576,-0.0874963958647539,0.930276950129456,0.998465784991928
"4217","15","Cigarettes smoked per day",20418890,"Behavioural","961","clumped",8,145459,0.0442476925309482,0.50749726770863,0.0871880408947388,0.930522045139451,0.998465784991928
"4218","5","Forearm bone mineral density",26367794,"Bone","977","clumped",28,193980,-0.0365610539527965,0.420986595210792,-0.0868461237690716,0.930793824630084,0.998465784991928
"4219","22","Femoral neck bone mineral density",26367794,"Bone","980","clumped",41,192491,-0.0269527261842768,0.310630538771431,-0.0867677926673824,0.930856088770143,0.998465784991928
"4220","10","Intracranial volume",25607358,"Neurological","1041","clumped",12,184936,0.0495184653892447,0.573970316908118,0.0862735649048759,0.931248952257835,0.998465784991928
"4221","30","4-choice reaction time",21130836,"Neurological","1068","clumped",6,144319,0.0781573063256811,0.906811525985284,0.0861891408369125,0.931316062941433,0.998465784991928
"4222","2","2hr glucose",20081857,"Glycemic","756","clumped",169,142311,-0.0148824055779386,0.172846623219711,-0.0861018011270087,0.931385491851514,0.998465784991928
"4223","15","Pallidum volume",25607358,"Neurological","1046","clumped",13,184913,0.0513945622596255,0.601757056573818,0.0854074941011031,0.931937435503174,0.998465784991928
"4224","9","8-choice reaction time",21130836,"Neurological","1063","clumped",22,142610,-0.043075325414064,0.505239977193955,-0.0852571596834031,0.932056949095391,0.998465784991928
"4225","21","Parents' age at death",27015805,"Aging","1094","clumped",21,197123,0.0394489493149324,0.463325326710972,0.0851430885399043,0.932147634954427,0.998465784991928
"4226","19","Adiponectin",22479202,"Other","1","clumped",15,147782,0.0311938610592536,0.36699216318448,0.0849987116579736,0.932262414952246,0.998465784991928
"4227","9","Myocardial infarction",26343387,"Cardiovascular","798","clumped",32,191222,-0.0288957653085876,0.339995724513043,-0.0849886137538153,0.932270442865129,0.998465784991928
"4228","38","Putamen volume",25607358,"Neurological","1047","clumped",8,184932,0.0642247501506482,0.757601977920227,0.084773736107393,0.932441273908611,0.998465784991928
"4229","21","C-reactive protein",21196492,"Immune","1015","clumped",12,127398,0.051110252248614,0.60332450066064,0.0847143654743813,0.932488475026694,0.998465784991928
"4230","30","Fasting glucose",22581228,"Glycemic","773","clumped",6,148925,-0.0690179300619506,0.81487058773482,-0.0846980257979453,0.932501465514272,0.998465784991928
"4231","11","Bipolar disorder",21926972,"Neurological","801","clumped",9,145285,-0.0549685680323455,0.649858000058381,-0.0845855064143356,0.932590921975313,0.998465784991928
"4232","6","PGC cross-disorder traits",23453885,"Neurological","803","clumped",43,131806,-0.0224399956224221,0.265507634382522,-0.0845173272497785,0.932645126977164,0.998465784991928
"4233","38","Body mass index",25673413,"Anthropometric","2","clumped",7,146777,-0.0529302126016741,0.6273329355849,-0.0843733998316606,0.932759555716852,0.998465784991928
"4234","30","Lung cancer",24880342,"Cancer","966","clumped",9,185568,0.0312660737814082,0.37095925763354,0.0842843874037915,0.932830325276859,0.998465784991928
"4235","1","HDL cholesterol",24097068,"Lipid","299","clumped",32,144564,0.0107355855436039,0.127748386699996,0.0840369559328792,0.933027049092487,0.998465784991928
"4236","18","Sleep duration",27494321,"Sleeping","1088","clumped",15,197549,-0.0437873052858217,0.522442081375905,-0.0838127456549888,0.933205314110288,0.998465784991928
"4237","42","Internalizing problems",24839885,"Neurological","1029","clumped",7,146678,0.0692291505874881,0.826991708136115,0.083712025049825,0.933285396099614,0.998465784991928
"4238","11","Extreme body mass index",23563607,"Anthropometric","85","clumped",9,126175,0.0552257312471994,0.661559317330684,0.0834781247886115,0.933471370562352,0.998465784991928
"4239","2","Inspection time",21130836,"Neurological","1065","clumped",174,144322,0.0145860485794204,0.174889138127593,0.0834016836927795,0.933532149784733,0.998465784991928
"4240","19","LDL cholesterol",24097068,"Lipid","300","clumped",15,144335,-0.0266740065568383,0.322622431004561,-0.0826787104473252,0.934107013505378,0.998465784991928
"4241","9","Hippocampus volume",25607358,"Neurological","1045","clumped",31,184940,0.0323309960339187,0.392481691238416,0.0823758069628755,0.934347873900174,0.998465784991928
"4242","42","Forearm bone mineral density",26367794,"Bone","977","clumped",8,193980,-0.0659610990179672,0.801537107610783,-0.0822932567833119,0.934413516541505,0.998465784991928
"4243","30","HOMA-B",20081858,"Glycemic","770","clumped",6,145459,0.0665190431359116,0.808826513947733,0.0822414225904198,0.934454734527551,0.998465784991928
"4244","34","G speed factor",21130836,"Neurological","1061","clumped",12,144316,-0.0558078621357196,0.68111620659194,-0.0819358893469324,0.934697694804132,0.998465784991928
"4245","2","Neuroticism",27089181,"Personality","1007","clumped",212,177839,0.00878042827081284,0.107375873988814,0.0817728223728126,0.934827368281603,0.998465784991928
"4246","14","Obesity class 1",23563607,"Anthropometric","90","clumped",6,143771,0.0540962308789644,0.664468917275547,0.0814127334966541,0.935113722860846,0.998465784991928
"4247","30","Cigarettes smoked per day",20418890,"Behavioural","961","clumped",6,145459,0.0494247299801604,0.611436658869271,0.0808337695544155,0.935574151712887,0.998465784991928
"4248","19","Body mass index",25673413,"Anthropometric","2","clumped",15,146777,-0.0313066921310967,0.387532756019056,-0.0807846347046786,0.935613227856278,0.998465784991928
"4249","5","Inspection time",21130836,"Neurological","1065","clumped",18,144322,0.0432425477401903,0.537037201675955,0.0805205814517904,0.935823227749272,0.998465784991928
"4250","22","HDL cholesterol",24097068,"Lipid","299","clumped",26,144564,-0.0154842073638275,0.193236424039526,-0.0801308937525167,0.936133152080927,0.998465784991928
"4251","11","Triglycerides",24097068,"Lipid","302","clumped",9,144358,-0.028140571238726,0.352258604682617,-0.0798861145324769,0.93632783352957,0.998465784991928
"4252","34","Lung cancer",24880342,"Cancer","966","clumped",14,185568,-0.0389656093091008,0.487811327171289,-0.0798784430346336,0.936333935000879,0.998465784991928
"4253","1","Hip circumference",25673412,"Anthropometric","48","clumped",35,146503,-0.0205843028573655,0.260372797516956,-0.07905704072648,0.936987253050577,0.998465784991928
"4254","5","Rheumatoid arthritis",24390342,"Immune","833","clumped",25,183530,-0.00486225541759507,0.0616051482925853,-0.0789261214744982,0.937091386115087,0.998465784991928
"4255","1","Heart rate",23583979,"Haematological","1056","clumped",35,146098,-0.0241297941266005,0.309136736903543,-0.0780554079993716,0.937783978181976,0.998465784991928
"4256","53","Schizophrenia",25056061,"Neurological","22","clumped",17,191567,-0.0192116881923126,0.247111381390478,-0.0777450560318581,0.938030853013394,0.998465784991928
"4257","72","Height",25282103,"Anthropometric","89","clumped",7,146517,0.0110587605305872,0.142412433776521,0.077653054844502,0.938104038092175,0.998465784991928
"4258","52","Forearm bone mineral density",26367794,"Bone","977","clumped",18,193980,-0.0407980269985703,0.527367916073623,-0.0773616023180195,0.938335886115228,0.998465784991928
"4259","42","Coronary heart disease",26343387,"Cardiovascular","7","clumped",7,191548,-0.0529288032200329,0.685704851459003,-0.0771889000164051,0.938473271805271,0.998465784991928
"4260","72","Paget's disease",21623375,"Bone","975","clumped",7,145117,-0.0652440614412813,0.846674598038681,-0.0770591932159285,0.938576455527439,0.998465784991928
"4261","33","LDL cholesterol",24097068,"Lipid","300","clumped",13,144335,-0.0245001762845726,0.318704520185829,-0.0768742667041156,0.938723569148395,0.998465784991928
"4262","72","Extreme body mass index",23563607,"Anthropometric","85","clumped",7,126175,0.0586502667075489,0.763854403675641,0.076781997230527,0.938796972582635,0.998465784991928
"4263","23","Schizophrenia",25056061,"Neurological","22","clumped",12,191567,0.0182408696133472,0.238129384023097,0.0766006668525122,0.938941228442296,0.998465784991928
"4264","53","C-reactive protein",21196492,"Immune","1015","clumped",10,127398,0.0504996648909012,0.663856835200967,0.0760701136346868,0.939363317090652,0.998465784991928
"4265","16","Father's age at death",27015805,"Aging","1092","clumped",10,197123,-0.0500756807131491,0.660906369544128,-0.0757681920174103,0.939603522450365,0.998465784991928
"4266","81","Alzheimer's disease",24162737,"Neurological","297","clumped",7,184178,0.0292422648323093,0.387152429405366,0.0755316578465566,0.93979171015104,0.998465784991928
"4267","11","Hippocampus volume",25607358,"Neurological","1045","clumped",11,184940,-0.0519202962001508,0.690048820577981,-0.0752414824166537,0.940022579681365,0.998465784991928
"4268","10","Overweight",23563607,"Anthropometric","93","clumped",9,144982,-0.0523549524955459,0.697629984124026,-0.0750468782692661,0.940177413561908,0.998465784991928
"4269","9","Pancreatic cancer",19648918,"Cancer","822","clumped",13,98854,-0.0477542798742948,0.637937342868415,-0.0748573200928684,0.940328234865206,0.998465784991928
"4270","17","Neo-agreeableness",21173776,"Personality","113","clumped",10,139909,-0.0552108166268096,0.737951091791923,-0.0748163628198509,0.94036082265828,0.998465784991928
"4271","25","Lung adenocarcinoma",24880342,"Cancer","965","clumped",17,185561,0.034760300576759,0.466256198796816,0.074551932320597,0.940571220082299,0.998465784991928
"4272","33","Top 1 % survival",27015805,"Aging","1091","clumped",16,197123,-0.0420494659635566,0.564487016224256,-0.0744914670399636,0.940619330619984,0.998465784991928
"4273","15","Autism",23453885,"Neurological","802","clumped",9,131802,-0.0545864999288795,0.735628013190134,-0.0742039440452505,0.940848107611278,0.998465784991928
"4274","18","Amygdala volume",25607358,"Neurological","1043","clumped",15,184937,-0.0446565860806061,0.606735759611286,-0.0736013748542134,0.941327577132885,0.998465784991928
"4275","52","Haemoglobin concentration",23222517,"Haematological","270","clumped",11,148248,0.0327653531411808,0.446678681269352,0.0733532951428747,0.941524982496244,0.998465784991928
"4276","11","Waist-to-hip ratio",25673412,"Anthropometric","72","clumped",9,146534,-0.0474962883964274,0.649150909765947,-0.07316679015909,0.941673393145763,0.998465784991928
"4277","13","Thalamus volume",25607358,"Neurological","1048","clumped",11,184952,0.0473626278663175,0.647899412419761,0.0731018225335759,0.941725091368818,0.998465784991928
"4278","1","HbA1C",20858683,"Glycemic","758","clumped",34,147569,0.0222863783408227,0.305438982956323,0.0729650751358404,0.941833909407351,0.998465784991928
"4279","9","Overweight",23563607,"Anthropometric","93","clumped",23,144982,0.0259451152281111,0.355693683796149,0.0729422995404678,0.941852033408884,0.998465784991928
"4280","22","Overweight",23563607,"Anthropometric","93","clumped",27,144982,-0.0270603105714762,0.371646518388766,-0.0728119576870873,0.941955755357638,0.998465784991928
"4281","4","Mother's age at death",27015805,"Aging","1093","clumped",30,197123,-0.0277376505619373,0.381563067639152,-0.0726947991417479,0.942048987284471,0.998465784991928
"4282","3","Iron",25352340,"Metal","1049","clumped",24,129190,-0.0231125187495917,0.318803747396406,-0.0724976382440486,0.942205884933421,0.998465784991928
"4283","2","Transferrin",25352340,"Metal","1052","clumped",150,129464,-0.00607760284381472,0.0846233887180178,-0.0718194217448147,0.942745616414668,0.998465784991928
"4284","10","Bipolar disorder",21926972,"Neurological","801","clumped",9,145285,-0.046489580381185,0.652491550902475,-0.071249321645444,0.943199328130436,0.998465784991928
"4285","22","Bipolar disorder",21926972,"Neurological","801","clumped",26,145285,0.0253847987648032,0.357625609570731,0.0709814903783691,0.943412486866024,0.998465784991928
"4286","16","Leptin",26833098,"Other","1003","clumped",7,145692,-0.0599878479055134,0.845141084740548,-0.0709796849172576,0.943413923791217,0.998465784991928
"4287","6","Age of smoking initiation",20418890,"Behavioural","964","clumped",46,145375,0.0230631593843355,0.325784801550062,0.0707926191602632,0.943562806144585,0.998465784991928
"4288","33","Fasting glucose",22581228,"Glycemic","773","clumped",13,148925,-0.0370626427715497,0.523775839389604,-0.0707605047509286,0.94358836563787,0.998465784991928
"4289","26","Hippocampus volume",25607358,"Neurological","1045","clumped",8,184940,-0.0561454286349498,0.795040911301111,-0.0706195465376316,0.943700553363911,0.998465784991928
"4290","13","HOMA-B",20081858,"Glycemic","770","clumped",9,145459,0.0475910381818798,0.674340277640167,0.0705742186250882,0.943736629792378,0.998465784991928
"4291","22","Extreme waist-to-hip ratio",23563607,"Anthropometric","87","clumped",24,123270,0.0298423602849417,0.423335871756897,0.0704933417550753,0.94380099987791,0.998465784991928
"4292","53","Fasting glucose",22581228,"Glycemic","773","clumped",13,148925,0.02455150658488,0.349136845466689,0.0703205831858342,0.943938500046364,0.998465784991928
"4293","33","Neo-neuroticism",21173776,"Personality","116","clumped",11,139921,0.0463676625995611,0.664908567924803,0.0697353964685337,0.944404268041044,0.998465784991928
"4294","81","Mean platelet volume",22139419,"Haematological","1006","clumped",7,151743,-0.0486841713393416,0.701845892745153,-0.069365899042198,0.944698372136396,0.998465784991928
